RUNNO,TRNO,R#,O#,C#,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,SOIL_ID,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,CNAM,GNAM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP
1,1,1,1,0,MZ,MZCER046,ARAM8001,Iowa maize               ,AMES1001,USAM8031,AMES000010,1980085,1980115,1980125,1980190,1980240,1980240,-99,19875,8181,8181,11785,10990,.308635175,2651,308.209625,.411598116,5.22824574,0,0,384,522,363,159,41,31,357,2,167,0,261,0,17,221,142,-99,-99,-99,-99,-99,-99,-99,-99,200,14661,14660,0,0,157272,157236,56.8194237,42.3364716,54.7009850,-99.0000000,23.3876476,17.4262676,22.5156670,-99.0000000,119.014595,76.1511002,48.9880257,31.3448277,125,27.7080002,14.0808020,20.9439945,14.4451094,338.609528,349.800049,469.463715,109.541664,363.346985
